,Date,Sup.,Mich.,Huron,Erie,Ont.,St.Clr
5929,2011/3/27 0:00,1.04,1.85,0.66,1.04,2.25,1.22
5930,2011/3/28 0:00,1.05,1.89,0.67,1.11,2.33,0.24
5931,2011/3/29 0:00,1.02,1.91,0.72,1.31,2.41,1.58
5932,2011/3/30 0:00,1.07,1.91,0.58,1.33,2.45,1.65
5933,2011/3/31 0:00,0.5,1.93,0.77,1.34,2.46,1.71
5934,2011/4/1 0:00,0.2,2.11,0.48,1.44,2.26,0.21
5935,2011/4/2 0:00,0.2,2.18,0.5,1.53,2.25,0.21
5936,2011/4/3 0:00,0.81,2.25,0.9,1.74,2.27,0.21
5937,2011/4/4 0:00,1.53,2.34,1.17,2.06,2.52,3.01
5938,2011/4/5 0:00,1.6,2.39,1.33,2.33,2.61,3.36
5939,2011/4/6 0:00,1.65,2.58,1.46,2.65,2.7,3.86
5940,2011/4/7 0:00,1.57,2.89,1.52,3.09,2.84,4.37
5941,2011/4/8 0:00,1.79,3.21,1.55,3.36,2.98,4.78
5942,2011/4/9 0:00,1.79,3.49,1.68,3.5,3.09,5.2
5943,2011/4/10 0:00,1.84,3.83,1.79,3.56,3.08,5.37
5944,2011/4/11 0:00,1.96,3.58,2.04,3.5,3.07,5.57
5945,2011/4/12 0:00,2,3.2,2.08,3.5,3.16,5.87
5946,2011/4/13 0:00,1.91,3.09,2.1,3.49,3.25,6.03
5947,2011/4/14 0:00,1.85,3.09,2.1,3.6,3.32,6.1
5948,2011/4/15 0:00,1.86,3.12,2.09,3.69,3.31,6
5949,2011/4/16 0:00,1.9,3.13,2.09,3.78,3.29,5.89
5950,2011/4/17 0:00,1.91,3.11,2.15,3.85,3.27,5.82
5951,2011/4/18 0:00,1.9,3.13,2.25,3.97,3.28,5.69
5952,2011/4/19 0:00,1.37,3.15,2.24,4.12,3.31,5.68
5953,2011/4/20 0:00,2.04,3.19,2.33,4.36,3.28,5.74
5954,2011/4/21 0:00,2.14,3.18,2.4,4.58,3.34,5.74
5955,2011/4/22 0:00,2.17,3.28,2.5,4.7,3.46,6.04
5956,2011/4/23 0:00,2.18,3.37,2.59,4.91,3.72,6.54
5957,2011/4/24 0:00,2.22,3.42,2.65,5.1,3.85,7.02
5958,2011/4/25 0:00,2.31,3.48,2.77,5.46,4,7.48
5959,2011/4/26 0:00,2.33,3.55,2.88,5.73,4.3,7.75
5960,2011/4/27 0:00,2.37,3.67,3.01,5.86,4.46,7.98
5961,2011/4/28 0:00,2.42,3.77,3.19,6.03,4.4,8.24
5962,2011/4/29 0:00,2.35,3.83,3.13,6.1,4.4,8.64
5963,2011/4/30 0:00,2.44,3.89,3.42,6.1,4.48,8.82
5964,2011/5/1 0:00,2.49,3.97,3.67,6.48,4.54,9.4
5965,2011/5/2 0:00,2.56,4.04,3.76,6.87,4.61,9.65
5966,2011/5/3 0:00,2.62,4.11,3.75,6.98,4.66,9.88
5967,2011/5/4 0:00,2.68,4.19,3.77,6.96,4.71,9.88
5968,2011/5/5 0:00,2.7,4.25,3.84,7.06,4.73,10.02
5969,2011/5/6 0:00,2.71,4.32,3.91,7.45,4.77,10.38
5970,2011/5/7 0:00,2.75,4.48,4,8,4.89,10.82
5971,2011/5/8 0:00,2.82,4.67,4.09,8.35,5.06,11.37
5972,2011/5/9 0:00,3,4.76,4.14,8.54,5.3,11.78
5973,2011/5/10 0:00,3.33,5.12,4.19,8.59,5.43,12.26
5974,2011/5/11 0:00,3.62,5.48,4.26,8.62,5.55,12.69
5975,2011/5/12 0:00,3.57,5.72,4.39,9.01,6,13.17
5976,2011/5/13 0:00,3.39,5.66,4.54,9.55,6.76,13.38
5977,2011/5/14 0:00,3.28,5.45,4.57,9.72,6.81,13.51
5978,2011/5/15 0:00,3.29,5.35,4.66,10.13,6.55,13.83
5979,2011/5/16 0:00,3.38,5.28,4.71,10.58,6.53,13.84
5980,2011/5/17 0:00,3.43,5.29,4.8,10.92,6.55,13.86
5981,2011/5/18 0:00,3.48,5.49,5.18,11.2,6.88,13.71
5982,2011/5/19 0:00,3.52,5.97,5.79,11.4,7.25,13.54
5983,2011/5/20 0:00,3.59,6.41,6.33,11.6,7.44,13.72
5984,2011/5/21 0:00,3.6,6.81,6.86,12.3,7.98,14.24
5985,2011/5/22 0:00,3.62,7.16,7.34,13.19,9.22,14.79
5986,2011/5/23 0:00,3.62,7.11,7.27,13.26,9.11,15.08
5987,2011/5/24 0:00,3.59,6.88,6.98,13.04,8.87,15.25
5988,2011/5/25 0:00,3.62,6.76,6.87,13.35,8.82,15.42
5989,2011/5/26 0:00,3.68,6.66,6.93,14.33,9.51,15.8
5990,2011/5/27 0:00,3.73,6.68,7.13,15.33,10.77,16.55
5991,2011/5/28 0:00,3.94,7.28,7.59,15.97,11.95,17.11
5992,2011/5/29 0:00,4.19,8.19,8.18,16.53,12.84,17.51
5993,2011/5/30 0:00,4.45,8.74,8.66,17.2,13.69,18.12
5994,2011/5/31 0:00,4.6,8.68,8.62,17.45,14.34,18.36
5995,2011/6/1 0:00,4.48,8.29,7.93,16.49,12.85,18.1
5996,2011/6/2 0:00,4.5,8.34,7.61,15.72,11.16,17.97
5997,2011/6/3 0:00,4.88,8.93,7.96,15.97,11.02,18.39
5998,2011/6/4 0:00,5.18,9.83,8.75,16.76,11.94,19.16
5999,2011/6/5 0:00,5.23,10.39,9.32,17.79,13.26,19.63
6000,2011/6/6 0:00,5.6,11.01,9.98,18.73,14.58,19.85
6001,2011/6/7 0:00,5.72,11.41,10.57,19.02,15.64,20.3
6002,2011/6/8 0:00,5.57,11.26,10.55,19.2,16.49,20.49
6003,2011/6/9 0:00,5.22,10.83,9.86,18.98,16.22,20.15
6004,2011/6/10 0:00,5.11,10.49,9.36,18.36,15.42,19.44
6005,2011/6/11 0:00,5.06,10.21,9.34,18.03,14.84,18.77
6006,2011/6/12 0:00,5.06,10.15,9.28,17.73,14.42,18.14
6007,2011/6/13 0:00,5.23,10.64,9.33,17.47,14.29,17.76
6008,2011/6/14 0:00,5.52,11.17,9.71,17.43,14.42,17.9
6009,2011/6/15 0:00,5.75,11.46,10.39,17.56,14.74,18.2
6010,2011/6/16 0:00,5.96,11.8,11.18,17.94,15.71,18.63
6011,2011/6/17 0:00,6.2,12.21,11.82,18.33,16.62,19.06
6012,2011/6/18 0:00,6.18,12.46,12.01,18.8,16.69,19.66
6013,2011/6/19 0:00,6.08,12.73,12.06,18.96,16.62,19.64
6014,2011/6/20 0:00,6.08,13.13,12.11,18.93,16.74,19.17
6015,2011/6/21 0:00,6.12,13.44,12.26,19.17,16.98,19.37
6016,2011/6/22 0:00,6.33,13.69,12.44,19.54,17.14,19.74
6017,2011/6/23 0:00,6.51,13.97,12.75,19.69,17.41,20.13
6018,2011/6/24 0:00,6.61,14.08,12.97,19.76,17.45,20.47
6019,2011/6/25 0:00,6.68,14.4,13.09,19.86,17.46,20.72
6020,2011/6/26 0:00,6.74,15.3,13.27,19.91,17.55,20.86
6021,2011/6/27 0:00,6.76,15.4,13.42,19.96,17.6,20.66
6022,2011/6/28 0:00,6.62,15.02,13.3,20.01,17.6,20.54
6023,2011/6/29 0:00,6.69,15.1,13.26,20.04,17.32,20.67
6024,2011/6/30 0:00,7.26,15.54,13.7,20.32,16.97,21.15
6025,2011/7/1 0:00,7.79,16.23,14.2,20.8,17.17,21.64
6026,2011/7/2 0:00,7.92,16.95,14.57,21.23,17.5,22.21
6027,2011/7/3 0:00,7.91,17.5,14.76,21.66,17.92,22.66
6028,2011/7/4 0:00,8.42,18.11,15.19,22.02,18.16,23
6029,2011/7/5 0:00,9.09,18.29,15.89,22.44,18.69,23.31
6030,2011/7/6 0:00,9.44,18.33,16.56,22.8,19.26,23.61
6031,2011/7/7 0:00,9.65,18.55,16.99,22.95,19.68,23.45
6032,2011/7/8 0:00,9.92,18.97,17.49,23.17,20.1,23.39
6033,2011/7/9 0:00,10.3,19.26,17.85,23.39,20.31,23.68
6034,2011/7/10 0:00,10.8,19.41,18.31,23.83,20.95,24.11
6035,2011/7/11 0:00,10.93,19.49,18.5,24.01,21.25,24.13
6036,2011/7/12 0:00,10.8,19.42,18.39,23.98,21.17,24.03
6037,2011/7/13 0:00,10.93,19.27,18.25,23.87,21.17,24.09
6038,2011/7/14 0:00,11.53,19.48,18.63,23.87,21.43,24.22
6039,2011/7/15 0:00,12.54,20.02,19.17,24.15,21.89,24.76
6040,2011/7/16 0:00,13.53,20.59,19.72,24.44,22.36,25.06
6041,2011/7/17 0:00,14.21,21.18,20.24,24.78,22.73,25.33
6042,2011/7/18 0:00,14.54,21.62,20.6,25.07,22.89,25.55
6043,2011/7/19 0:00,14.49,22.05,21.03,25.41,22.96,25.72
6044,2011/7/20 0:00,14.06,22.54,21.4,25.82,23.26,26.14
6045,2011/7/21 0:00,13.55,22.72,21.66,26.13,23.7,26.47
6046,2011/7/22 0:00,13.51,22.56,21.57,26.24,23.85,26.46
6047,2011/7/23 0:00,13.5,22.39,21.39,26.21,23.87,26.31
6048,2011/7/24 0:00,13.39,22.25,21.11,26.09,23.74,26.23
6049,2011/7/25 0:00,13.4,22.14,20.81,25.98,23.49,26.22
6050,2011/7/26 0:00,13.53,22.02,20.56,25.91,23.24,26.14
6051,2011/7/27 0:00,13.92,22.12,20.54,25.79,23.01,25.99
6052,2011/7/28 0:00,14.39,22.42,20.87,25.82,23.07,26.07
6053,2011/7/29 0:00,14.66,22.64,21.12,25.79,23.12,26.11
6054,2011/7/30 0:00,14.99,22.83,21.28,25.84,23.2,26.22
6055,2011/7/31 0:00,15.45,23.01,21.5,26,23.41,26.5
6056,2011/8/1 0:00,15.83,23.07,21.54,25.97,23.53,26.49
6057,2011/8/2 0:00,16.21,23.04,21.51,25.83,23.4,26.29
6058,2011/8/3 0:00,16.6,23,21.57,25.81,23.29,26.05
6059,2011/8/4 0:00,16.96,23.15,21.77,25.83,23.21,25.82
6060,2011/8/5 0:00,17.38,23.33,22,25.91,23.35,25.77
6061,2011/8/6 0:00,17.53,23.53,22.03,25.98,23.47,25.72
6062,2011/8/7 0:00,17.51,23.49,21.95,25.91,23.51,25.42
6063,2011/8/8 0:00,17.3,23.21,21.88,25.82,23.59,25.26
6064,2011/8/9 0:00,16.64,22.84,21.55,25.56,23.31,25.03
6065,2011/8/10 0:00,15.92,22.4,20.95,25.22,22.76,24.68
6066,2011/8/11 0:00,15.89,22.15,20.37,24.99,22.37,24.35
6067,2011/8/12 0:00,16.21,22.03,20.21,24.87,22.25,24.17
6068,2011/8/13 0:00,16.56,21.8,20.27,24.91,22.33,24.09
6069,2011/8/14 0:00,16.88,21.52,20.23,24.72,22.43,23.82
6070,2011/8/15 0:00,17.23,21.53,20.24,24.37,22.5,23.59
6071,2011/8/16 0:00,17.37,21.79,20.47,24.3,22.52,23.77
6072,2011/8/17 0:00,17.11,21.88,20.58,24.28,22.6,23.89
6073,2011/8/18 0:00,16.9,21.9,20.61,24.35,22.81,24
6074,2011/8/19 0:00,16.83,21.97,20.74,24.63,23.06,24.22
6075,2011/8/20 0:00,16.7,22.02,20.67,24.68,23.1,24.23
6076,2011/8/21 0:00,16.6,21.94,20.38,24.36,22.74,23.92
6077,2011/8/22 0:00,16.55,21.82,20.13,24.03,22.32,23.58
6078,2011/8/23 0:00,16.53,21.74,20.02,23.85,22.01,23.44
6079,2011/8/24 0:00,16.21,21.6,19.88,23.6,21.73,23.43
6080,2011/8/25 0:00,15.91,21.38,19.7,23.36,21.38,23.4
6081,2011/8/26 0:00,15.88,21.27,19.69,23.24,21.26,23.39
6082,2011/8/27 0:00,15.94,21.28,19.79,23.17,21.2,23.3
6083,2011/8/28 0:00,16.08,21.32,19.82,23.19,21.13,23.19
6084,2011/8/29 0:00,16.12,21.38,19.88,23.18,20.94,23.07
6085,2011/8/30 0:00,16.15,21.38,19.9,23.16,20.84,23.09
6086,2011/8/31 0:00,16.32,21.49,19.99,23.35,20.97,23.5
6087,2011/9/1 0:00,16.57,21.83,20.17,23.72,21.24,23.97
6088,2011/9/2 0:00,16.59,21.9,20.3,24.27,21.58,24.4
6089,2011/9/3 0:00,16.42,21.41,20.13,24.75,22.06,24.61
6090,2011/9/4 0:00,16.17,20.81,19.77,24.8,22.08,24.57
6091,2011/9/5 0:00,15.93,20.14,19.4,24.36,21.66,24.18
6092,2011/9/6 0:00,15.92,19.62,19.06,23.75,21.19,23.57
6093,2011/9/7 0:00,16.13,19.4,18.86,23.03,20.77,22.85
6094,2011/9/8 0:00,16.62,19.37,18.79,22.2,20.42,21.96
6095,2011/9/9 0:00,17.05,19.48,18.95,21.65,20.25,21.31
6096,2011/9/10 0:00,17.22,19.65,19.08,21.44,20.21,20.99
6097,2011/9/11 0:00,17.11,19.64,19.12,21.3,20.2,20.87
6098,2011/9/12 0:00,16.65,19.5,19.04,21.19,20.22,20.75
6099,2011/9/13 0:00,15.9,19.24,18.78,21.09,20.11,20.68
6100,2011/9/14 0:00,15.18,18.87,18.38,20.95,19.95,20.44
6101,2011/9/15 0:00,14.42,18.5,17.84,20.62,19.6,19.83
6102,2011/9/16 0:00,13.94,18.12,17.35,20.2,19.16,19.19
6103,2011/9/17 0:00,13.79,17.83,17.06,19.82,18.89,18.61
6104,2011/9/18 0:00,13.75,17.64,16.88,19.63,18.73,18.25
6105,2011/9/19 0:00,13.64,17.45,16.7,19.64,18.59,18.38
6106,2011/9/20 0:00,13.54,17.33,16.52,19.65,18.42,18.53
6107,2011/9/21 0:00,13.44,17.3,16.5,19.61,18.38,18.6
6108,2011/9/22 0:00,13.3,17.14,16.44,19.58,18.56,18.61
6109,2011/9/23 0:00,13.19,16.95,16.43,19.58,18.58,18.56
6110,2011/9/24 0:00,13.2,16.69,16.44,19.56,18.53,18.51
6111,2011/9/25 0:00,13.33,16.4,16.48,19.49,18.69,18.54
6112,2011/9/26 0:00,13.4,16.13,16.53,19.4,18.92,18.47
6113,2011/9/27 0:00,13.29,15.89,16.58,19.32,18.88,18.25
6114,2011/9/28 0:00,13,15.51,16.48,19.08,18.61,17.8
6115,2011/9/29 0:00,12.58,15.09,16.04,18.62,18.26,17.27
6116,2011/9/30 0:00,12.13,14.32,15.37,18.14,17.9,16.96
6117,2011/10/1 0:00,11.92,13.74,14.78,17.61,17.41,16.28
6118,2011/10/2 0:00,11.9,13.58,14.49,17.22,16.98,15.7
6119,2011/10/3 0:00,12.09,13.74,14.4,17.03,16.63,15.34
6120,2011/10/4 0:00,12.29,13.99,14.37,17.03,16.46,15.09
6121,2011/10/5 0:00,12.34,14.23,14.31,17.04,16.37,15.17
6122,2011/10/6 0:00,12.32,14.42,14.34,17.13,16.36,15.44
6123,2011/10/7 0:00,12.37,14.48,14.52,17.26,16.43,15.86
6124,2011/10/8 0:00,12.48,14.56,14.7,17.42,16.69,16.26
6125,2011/10/9 0:00,12.46,14.66,14.86,17.54,16.9,16.57
6126,2011/10/10 0:00,12.47,14.72,14.91,17.5,16.98,16.51
6127,2011/10/11 0:00,12.51,14.87,14.81,17.4,16.87,16.25
6128,2011/10/12 0:00,12.47,14.92,14.61,17.26,16.64,16.01
6129,2011/10/13 0:00,12.25,14.62,14.24,16.96,16.28,15.51
6130,2011/10/14 0:00,11.82,13.88,13.76,16.61,15.83,15.07
6131,2011/10/15 0:00,11.21,13.16,13.08,16.12,15,14.5
6132,2011/10/16 0:00,10.7,12.83,12.54,15.72,13.87,13.86
6133,2011/10/17 0:00,10.26,12.62,12.22,15.49,13.13,13.44
6134,2011/10/18 0:00,9.8,12.38,11.87,15.33,12.96,13.27
6135,2011/10/19 0:00,9.41,12.03,11.51,14.99,12.61,12.9
6136,2011/10/20 0:00,9.12,11.52,11.13,14.48,12.29,12.32
6137,2011/10/21 0:00,8.96,11.15,10.87,14.04,11.9,11.86
6138,2011/10/22 0:00,8.9,10.97,10.77,13.84,11.89,11.6
6139,2011/10/23 0:00,8.82,10.88,10.72,13.76,11.88,11.56
6140,2011/10/24 0:00,8.72,10.85,10.68,13.66,11.71,11.72
6141,2011/10/25 0:00,8.65,10.82,10.58,13.6,11.53,11.72
6142,2011/10/26 0:00,8.58,10.69,10.46,13.43,11.35,11.49
6143,2011/10/27 0:00,8.53,10.51,10.31,13.11,11.15,11.16
6144,2011/10/28 0:00,8.47,10.43,10.22,12.84,11.05,10.92
6145,2011/10/29 0:00,8.4,10.39,10.13,12.7,10.93,10.75
6146,2011/10/30 0:00,8.37,10.37,10.08,12.61,10.85,10.65
6147,2011/10/31 0:00,8.35,10.36,10.07,12.59,10.85,10.6
6148,2011/11/1 0:00,8.33,10.39,10.08,12.62,10.85,10.62
6149,2011/11/2 0:00,8.33,10.37,10.09,12.59,10.84,10.68
6150,2011/11/3 0:00,8.33,10.3,10.05,12.52,10.75,10.6
6151,2011/11/4 0:00,8.25,10.27,10.03,12.42,10.66,10.46
6152,2011/11/5 0:00,8.15,10.19,9.99,12.44,10.69,10.37
6153,2011/11/6 0:00,8.05,10.11,9.91,12.36,10.7,10.31
6154,2011/11/7 0:00,7.95,10,9.84,12.28,10.63,10.27
6155,2011/11/8 0:00,7.83,9.79,9.76,12.2,10.54,10.18
6156,2011/11/9 0:00,7.75,9.53,9.57,12.04,10.43,10.03
6157,2011/11/10 0:00,7.65,9.34,9.37,11.78,10.27,9.85
6158,2011/11/11 0:00,7.45,9.25,9.19,11.41,10.06,9.47
6159,2011/11/12 0:00,7.24,9.2,9.04,11.12,9.88,9.07
6160,2011/11/13 0:00,7.1,9.11,8.98,11.06,9.81,8.99
6161,2011/11/14 0:00,6.98,9,8.92,10.98,9.72,9.07
6162,2011/11/15 0:00,6.92,8.95,8.89,10.81,9.58,9.08
6163,2011/11/16 0:00,6.88,8.9,8.83,10.6,9.48,8.92
6164,2011/11/17 0:00,6.76,8.74,8.65,10.32,9.27,8.55
6165,2011/11/18 0:00,6.6,8.59,8.42,10.11,9.02,8.11
6166,2011/11/19 0:00,6.43,8.49,8.28,9.95,8.76,7.84
6167,2011/11/20 0:00,6.28,8.42,8.17,9.81,8.55,7.58
6168,2011/11/21 0:00,6.22,8.27,8.01,9.67,8.37,7.37
6169,2011/11/22 0:00,6.21,8.1,7.91,9.53,8.31,7.19
6170,2011/11/23 0:00,6.23,7.99,7.84,9.4,8.26,6.93
6171,2011/11/24 0:00,6.26,7.97,7.84,9.33,8.18,6.84
6172,2011/11/25 0:00,6.16,7.91,7.82,9.3,8.14,6.89
6173,2011/11/26 0:00,6.02,7.78,7.73,9.27,8.1,6.81
6174,2011/11/27 0:00,5.88,7.63,7.63,9.16,8.05,6.65
6175,2011/11/28 0:00,5.76,7.47,7.48,8.97,7.98,6.39
6176,2011/11/29 0:00,5.7,7.38,7.32,8.75,7.91,6.16
6177,2011/11/30 0:00,5.65,7.32,7.21,8.6,7.88,6.01
6178,2011/12/1 0:00,5.58,7.18,7.11,8.55,7.88,5.87
6179,2011/12/2 0:00,5.47,7.01,6.92,8.42,7.75,5.51
6180,2011/12/3 0:00,5.42,6.95,6.87,8.22,7.6,5.33
6181,2011/12/4 0:00,5.28,6.85,6.72,8.02,7.55,5.23
6182,2011/12/5 0:00,5.12,6.68,6.59,7.75,7.47,5.03
6183,2011/12/6 0:00,4.98,6.52,6.49,7.42,7.36,4.9
6184,2011/12/7 0:00,4.85,6.42,6.41,7.21,7.3,4.85
6185,2011/12/8 0:00,4.75,6.31,6.34,7.06,7.28,4.67
6186,2011/12/9 0:00,4.65,6.2,6.2,6.82,7.1,4.2
6187,2011/12/10 0:00,4.57,6.17,6.11,6.67,6.91,3.84
6188,2011/12/11 0:00,4.57,6.19,6.09,6.62,6.84,3.51
6189,2011/12/12 0:00,4.6,6.18,6.06,6.57,6.81,3.42
6190,2011/12/13 0:00,4.57,6.14,6.02,6.5,6.75,3.42
6191,2011/12/14 0:00,4.52,6.09,5.95,6.47,6.71,3.55
6192,2011/12/15 0:00,4.44,6.02,5.81,6.44,6.65,3.69
6193,2011/12/16 0:00,4.36,5.94,5.66,6.37,6.52,3.78
6194,2011/12/17 0:00,4.28,5.87,5.5,6.22,6.35,3.76
6195,2011/12/18 0:00,4.22,5.84,5.47,6.06,6.29,3.71
6196,2011/12/19 0:00,4.2,5.85,5.49,5.99,6.23,3.71
6197,2011/12/20 0:00,4.16,5.81,5.44,6.02,6.15,3.72
6198,2011/12/21 0:00,4.12,5.72,5.38,6.04,6.1,3.75
6199,2011/12/22 0:00,3.97,5.61,5.23,5.88,5.97,3.81
6200,2011/12/23 0:00,3.93,5.56,5.17,5.7,5.79,3.86
6201,2011/12/24 0:00,3.89,5.51,5.11,5.59,5.69,3.81
6202,2011/12/25 0:00,3.88,5.48,5.07,5.53,5.68,3.8
6203,2011/12/26 0:00,3.87,5.47,5.01,5.52,5.74,3.83
6204,2011/12/27 0:00,3.79,5.46,4.85,5.43,5.73,3.72
6205,2011/12/28 0:00,3.72,5.34,4.65,5.23,5.64,3.57
6206,2011/12/29 0:00,3.69,5.13,4.4,4.97,5.49,3.42
6207,2011/12/30 0:00,3.64,5,4.29,4.8,5.46,3.29
6208,2011/12/31 0:00,3.59,4.89,4.21,4.72,5.46,3.17
6209,2012/1/1 0:00,3.57,4.79,4.05,4.61,5.44,3.04
6210,2012/1/2 0:00,3.55,4.71,3.97,4.39,5.27,2.84
6211,2012/1/3 0:00,3.52,4.61,3.88,4.17,5.08,2.57
6212,2012/1/4 0:00,3.57,4.58,3.87,4.05,4.95,1.9
6213,2012/1/5 0:00,3.58,4.55,3.8,4.03,4.83,1.75
6214,2012/1/6 0:00,3.57,4.48,3.71,4.01,4.82,1.73
6215,2012/1/7 0:00,3.48,4.44,3.61,3.96,4.88,1.72
6216,2012/1/8 0:00,3.49,4.46,3.57,3.82,4.54,1.78
6217,2012/1/9 0:00,3.55,4.54,3.84,3.88,4.84,2.39
6218,2012/1/10 0:00,3.55,4.69,3.84,3.95,4.92,2.5
6219,2012/1/11 0:00,3.51,4.71,3.85,3.98,4.91,2.54
6220,2012/1/12 0:00,3.47,4.63,3.78,3.92,4.81,2.51
6221,2012/1/13 0:00,3.43,4.51,3.66,3.77,4.59,2.46
6222,2012/1/14 0:00,3.38,4.35,3.51,3.49,4.37,2.37
6223,2012/1/15 0:00,3.29,4.19,3.42,3.23,4.25,2.2
6224,2012/1/16 0:00,3.17,4.11,3.28,3.06,4.2,0.21
6225,2012/1/17 0:00,3.13,4.1,3.31,3.14,4.18,1.17
6226,2012/1/18 0:00,2.93,3.91,3.15,3.15,4.12,1.09
6227,2012/1/19 0:00,2.87,3.82,3.03,3.08,4.03,0.79
6228,2012/1/20 0:00,2.66,3.56,2.69,2.88,3.95,0.21
6229,2012/1/21 0:00,2.62,3.38,2.57,2.39,3.92,0.2
6230,2012/1/22 0:00,2.59,3.4,2.45,2.38,3.92,0.2
6231,2012/1/23 0:00,2.6,3.5,2.58,2.45,3.97,0.2
6232,2012/1/24 0:00,2.64,3.48,2.7,2.4,3.96,0.2
6233,2012/1/25 0:00,2.59,3.48,2.69,2.3,3.95,0.2
6234,2012/1/26 0:00,1.59,2.13,1.77,1.21,2.42,0.2
6235,2012/1/27 0:00,2.66,3.57,2.73,2.15,3.81,0.2
6236,2012/1/28 0:00,2.62,3.51,2.74,2.13,3.77,0.2
6237,2012/1/29 0:00,2.55,3.41,2.66,2.12,3.66,0.2
6238,2012/1/30 0:00,2.49,3.4,2.58,2.13,3.7,1.71
6239,2012/1/31 0:00,2.51,3.49,2.53,2.07,3.69,1.01
6240,2012/2/1 0:00,2.58,3.48,2.54,2.11,3.7,1.24
6241,2012/2/2 0:00,2.6,3.39,2.55,2.23,3.7,1.66
6242,2012/2/3 0:00,2.57,3.31,2.43,2.25,3.69,1.64
6243,2012/2/4 0:00,2.57,3.32,2.43,2.3,3.71,1.7
6244,2012/2/5 0:00,2.63,3.38,2.48,2.29,3.67,1.8
6245,2012/2/6 0:00,2.64,3.44,2.5,2.36,3.74,2.09
6246,2012/2/7 0:00,2.54,3.35,2.47,2.37,3.75,2.09
6247,2012/2/8 0:00,2.49,3.21,2.44,2.23,3.71,1.8
6248,2012/2/9 0:00,2.47,3.14,2.45,2.12,3.74,1.64
6249,2012/2/10 0:00,2.43,3.13,2.42,2.06,3.74,1.6
6250,2012/2/11 0:00,2.39,3.08,2.31,1.94,3.64,1.57
6251,2012/2/12 0:00,2.37,3.01,2.23,1.77,3.62,0.83
6252,2012/2/13 0:00,2.35,2.91,2.22,1.5,3.69,0.21
6253,2012/2/14 0:00,2.36,2.99,2.28,1.46,3.67,0.21
6254,2012/2/15 0:00,2.29,3.04,2.26,1.45,3.59,0.43
6255,2012/2/16 0:00,2.23,3.03,2.17,1.58,3.54,0.41
6256,2012/2/17 0:00,2.13,2.97,2.02,1.62,3.5,0.21
6257,2012/2/18 0:00,2.07,2.93,1.96,1.64,3.43,0.21
6258,2012/2/19 0:00,2,2.95,1.92,1.6,3.4,0.78
6259,2012/2/20 0:00,1.91,2.94,1.94,1.52,3.36,0.21
6260,2012/2/21 0:00,1.89,2.92,1.98,1.54,3.34,0.95
6261,2012/2/22 0:00,1.97,2.91,1.98,1.58,3.35,1.01
6262,2012/2/23 0:00,1.97,2.89,2.01,1.62,3.38,1.18
6263,2012/2/24 0:00,1.92,2.86,1.99,1.65,3.33,1.2
6264,2012/2/25 0:00,1.91,2.83,1.94,1.67,3.25,1.21
6265,2012/2/26 0:00,1.83,2.79,1.93,1.71,3.22,1.31
6266,2012/2/27 0:00,1.76,2.78,1.93,1.76,3.23,1.4
6267,2012/2/28 0:00,1.73,2.77,1.92,1.8,3.24,1.44
6268,2012/2/29 0:00,1.69,2.82,1.95,1.83,3.28,1.48
6269,2012/3/1 0:00,1.81,2.87,1.97,1.89,3.36,1.79
6270,2012/3/2 0:00,1.93,2.93,2.06,2,3.48,1.99
6271,2012/3/3 0:00,1.91,2.93,2.07,2.02,3.51,2.25
6272,2012/3/4 0:00,1.84,2.94,1.99,2.22,3.45,2.43
6273,2012/3/5 0:00,1.82,2.92,1.95,2.27,3.39,2.48
6274,2012/3/6 0:00,1.86,2.97,2.03,2.22,3.42,2.52
6275,2012/3/7 0:00,2.02,3.1,2.21,2.32,3.55,2.64
6276,2012/3/8 0:00,2.35,3.28,2.26,2.52,3.64,2.95
6277,2012/3/9 0:00,2.54,3.35,2.35,2.65,3.74,3.15
6278,2012/3/10 0:00,2.63,3.44,2.43,2.83,3.81,3.35
6279,2012/3/11 0:00,2.67,3.54,2.45,3.03,3.91,3.53
6280,2012/3/12 0:00,2.71,3.78,2.52,3.33,4.02,3.76
6281,2012/3/13 0:00,2.76,4.17,2.6,3.63,4.15,4.21
6282,2012/3/14 0:00,2.89,4.64,2.67,3.76,4.11,4.53
6283,2012/3/15 0:00,3.09,5.02,2.99,4.08,4.24,4.85
6284,2012/3/16 0:00,3.5,5.33,3.31,4.57,4.59,5.54
6285,2012/3/17 0:00,4.33,5.66,3.74,5.22,5.08,6.58
6286,2012/3/18 0:00,4.9,5.94,4.09,5.49,5.67,7.36
6287,2012/3/19 0:00,5.06,6.36,4.33,5.77,6.15,8.23
6288,2012/3/20 0:00,4.92,6.56,4.82,6.31,6.6,8.99
6289,2012/3/21 0:00,4.79,6.82,5.23,6.85,6.93,10.29
6290,2012/3/22 0:00,4.62,6.8,5.14,6.96,7.04,10.62
6291,2012/3/23 0:00,4.27,6.45,4.63,6.66,6.68,10.29
6292,2012/3/24 0:00,3.8,5.93,4.08,6.28,5.9,9.83
6293,2012/3/25 0:00,3.22,5.31,3.64,5.93,5.03,9.54
6294,2012/3/26 0:00,2.84,4.81,3.42,5.64,4.46,9.13
6295,2012/3/27 0:00,2.87,4.7,3.37,5.67,4.37,8.81
6296,2012/3/28 0:00,2.99,4.68,3.45,6.03,4.56,8.67
